Cde_Pays;Pays;Cde_Dépense;Dépense;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
FIN;Finlande;GF0306;Ordre et sécurité publics n.c.a.;0,101000;0,114000;0,115000;0,130000;0,156000;0,160000;0,205000;0,224000;0,258000;0,287000;0,309000;0,271000;0,230000;0,183000;0,114000;0,083000;0,088000;0,091000;0,106000;0,093000;0,127000;0,156000;
FIN;Finlande;GF0407;Autres branches d'activité;0,146000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,015000;0,011000;0,015000;0,013000;0,012000;0,015000;0,000000;0,000000;0,000000;0,000000;0,000000;0,125000;0,011000;0,001000;0,000000;
FIN;Finlande;GF0202;Défense civile;0,027000;0,008000;0,111000;0,051000;0,037000;0,047000;0,040000;0,075000;0,159000;0,224000;0,205000;0,104000;0,069000;-0,154000;0,221000;0,039000;0,201000;0,008000;0,249000;0,163000;0,088000;0,203000;
FIN;Finlande;GF0105;RetD concernant des services généraux des administrations publiques;0,023000;0,020000;0,023000;0,023000;0,022000;0,030000;0,029000;0,041000;0,039000;0,037000;0,038000;0,046000;0,038000;0,049000;0,045000;0,057000;0,054000;0,066000;0,082000;0,093000;0,100000;0,099000;
FIN;Finlande;GF1009;Protection sociale n.c.a.;1,160000;1,212000;1,029000;1,060000;1,087000;1,185000;1,198000;1,211000;1,290000;1,299000;1,385000;1,434000;1,445000;0,769000;0,761000;0,682000;0,716000;0,730000;0,753000;0,767000;0,784000;1,054000;
FIN;Finlande;GF0504;Préservation de la diversité biologique et protection de la nature;0,037000;0,045000;0,037000;0,062000;0,061000;0,061000;0,065000;0,070000;0,070000;0,081000;0,088000;0,093000;0,089000;0,081000;0,070000;0,067000;0,074000;0,080000;0,138000;0,150000;0,147000;0,140000;
FIN;Finlande;GF0203;Aide militaire à des pays étrangers;0,087000;0,108000;0,112000;0,124000;0,111000;0,126000;0,109000;0,124000;0,118000;0,106000;0,091000;0,105000;0,119000;0,119000;0,116000;0,122000;0,115000;0,100000;0,113000;0,100000;0,206000;0,778000;
FIN;Finlande;GF0804;Culte et autres services communautaires;0,265000;0,245000;0,263000;0,264000;0,279000;0,305000;0,323000;0,321000;0,384000;0,395000;0,327000;0,375000;0,369000;0,387000;0,387000;0,401000;0,403000;0,414000;0,414000;0,419000;0,427000;0,501000;
FIN;Finlande;GF0405;Transports;3,046000;3,071000;3,325000;3,316000;3,365000;3,715000;4,144000;4,184000;4,230000;4,446000;4,780000;4,864000;5,201000;5,057000;4,974000;5,060000;5,084000;5,298000;5,906000;6,086000;6,376000;7,109000;
FIN;Finlande;GF0601;Logements;0,094000;-0,021000;-0,062000;-0,118000;-0,126000;-0,018000;0,103000;0,247000;0,241000;0,317000;0,161000;0,166000;0,225000;0,097000;-0,082000;-0,056000;-0,103000;-0,080000;-0,084000;-0,040000;-0,012000;0,588000;
FIN;Finlande;GF01;Services généraux des administrations publiques;10,385000;10,794000;11,123000;11,592000;11,868000;12,446000;13,524000;14,045000;14,540000;15,961000;16,566000;17,027000;17,203000;15,185000;14,775000;14,565000;15,508000;15,808000;16,346000;16,680000;17,393000;17,926000;
FIN;Finlande;GF0802;Services culturels;0,706000;0,722000;0,756000;0,776000;0,799000;0,864000;0,927000;0,979000;1,024000;1,066000;1,089000;1,083000;1,065000;1,129000;1,143000;1,173000;1,207000;1,214000;1,271000;1,396000;1,397000;1,610000;
FIN;Finlande;GF0602;Équipements collectifs;0,390000;0,402000;0,418000;0,403000;0,414000;0,449000;0,475000;0,479000;0,492000;0,498000;0,513000;0,516000;0,512000;0,504000;0,495000;0,474000;0,476000;0,479000;0,461000;0,634000;0,662000;0,678000;
FIN;Finlande;GF0706;Santé n.c.a.;0,349000;0,333000;0,320000;0,335000;0,349000;0,404000;0,427000;0,445000;0,418000;0,430000;0,435000;0,480000;0,470000;0,092000;0,093000;0,094000;0,094000;0,100000;0,101000;0,108000;0,112000;0,215000;
FIN;Finlande;GF0406;Communications;0,041000;0,044000;0,045000;0,047000;0,051000;0,033000;0,032000;0,047000;0,039000;0,036000;0,038000;0,044000;0,043000;0,038000;0,035000;0,035000;0,042000;0,003000;0,003000;0,002000;0,004000;0,026000;
FIN;Finlande;GF10;Sécurité sociale et oeuvres sociales;29,592000;30,860000;32,202000;33,051000;33,910000;35,611000;37,475000;40,939000;42,503000;44,483000;47,400000;50,249000;52,174000;53,535000;55,575000;55,749000;56,861000;57,995000;61,010000;62,278000;63,440000;70,170000;
FIN;Finlande;GF0305;RetD concernant l'ordre et la sécurité publics;0,004000;0,004000;0,004000;0,004000;0,004000;0,004000;0,007000;0,005000;0,005000;0,006000;0,005000;0,006000;0,005000;0,005000;0,003000;0,006000;0,003000;0,003000;0,003000;0,003000;0,003000;0,003000;
FIN;Finlande;GF08;Loisirs, culture et cultes;1,613000;1,677000;1,755000;1,755000;1,808000;1,959000;2,100000;2,154000;2,297000;2,361000;2,400000;3,014000;2,981000;3,123000;3,201000;3,360000;3,608000;3,652000;3,672000;3,813000;3,820000;4,610000;
FIN;Finlande;GF0104;Recherche fondamentale;1,335000;1,431000;1,494000;1,450000;1,451000;1,505000;1,656000;1,844000;1,799000;1,859000;1,951000;1,993000;2,006000;1,836000;1,877000;1,938000;1,996000;2,094000;2,072000;2,102000;2,258000;2,350000;
FIN;Finlande;GF0901;Enseignement préélémentaire et primaire;1,712000;1,859000;1,887000;1,907000;1,948000;2,030000;2,183000;2,219000;2,428000;2,486000;2,513000;2,582000;2,615000;2,764000;2,814000;2,791000;2,925000;3,147000;3,274000;3,405000;3,511000;4,667000;
FIN;Finlande;GF0803;Services de radiodiffusion, de télévision et d'édition;0,013000;0,013000;0,014000;0,014000;0,014000;0,014000;0,003000;0,005000;0,003000;0,002000;0,002000;0,582000;0,606000;0,580000;0,599000;0,591000;0,627000;0,600000;0,623000;0,623000;0,639000;0,643000;
FIN;Finlande;GF05;Protection de l'environnement;0,442000;0,459000;0,452000;0,517000;0,543000;0,597000;0,594000;0,619000;0,520000;0,480000;0,496000;0,522000;0,521000;0,494000;0,490000;0,451000;0,457000;0,463000;0,541000;0,577000;0,600000;0,593000;
FIN;Finlande;GF0806;Loisirs, culture et culte n.c.a.;0,001000;0,001000;0,001000;0,001000;0,001000;0,003000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
FIN;Finlande;GF0402;Agriculture, sylviculture, pêche et chasse;1,691000;1,726000;1,757000;1,886000;1,965000;1,886000;1,854000;1,877000;1,927000;1,980000;1,885000;1,789000;1,746000;1,611000;1,616000;1,590000;1,623000;1,655000;1,731000;1,582000;1,722000;1,493000;
FIN;Finlande;GF1002;Vieillesse;11,942000;12,571000;13,268000;13,708000;14,271000;15,331000;16,443000;18,158000;19,017000;20,761000;22,501000;24,224000;25,243000;28,165000;30,136000;30,954000;31,998000;32,987000;34,193000;34,994000;36,193000;40,742000;
FIN;Finlande;GF1001;Maladie et invalidité;6,063000;6,253000;6,462000;6,722000;7,018000;7,298000;7,478000;7,934000;8,242000;8,526000;8,933000;9,175000;9,352000;7,586000;7,119000;7,034000;7,313000;7,573000;7,708000;8,111000;8,494000;8,515000;
FIN;Finlande;GF1005;Chômage;3,799000;4,032000;4,150000;4,010000;3,818000;3,622000;3,596000;4,314000;4,398000;3,919000;4,068000;4,544000;5,117000;5,569000;5,504000;4,973000;4,375000;4,036000;5,380000;5,105000;4,167000;4,298000;
FIN;Finlande;GF0404;Industries extractives et manufacturières, construction;0,130000;0,125000;0,118000;0,122000;0,145000;0,165000;0,207000;0,198000;0,193000;0,198000;0,238000;0,216000;0,212000;0,436000;0,505000;0,159000;0,123000;0,117000;0,100000;0,110000;0,178000;0,124000;
FIN;Finlande;GF1006;Logement;0,413000;0,430000;0,436000;0,437000;0,439000;0,431000;0,428000;0,482000;0,530000;0,552000;0,606000;0,670000;0,742000;0,918000;1,080000;1,263000;1,489000;1,491000;1,567000;1,591000;1,565000;1,685000;
FIN;Finlande;GF0505;RetD dans le domaine de la protection de l'environnement;0,057000;0,057000;0,059000;0,065000;0,062000;0,064000;0,064000;0,064000;0,070000;0,068000;0,071000;0,084000;0,073000;0,078000;0,070000;0,069000;0,073000;0,071000;0,073000;0,082000;0,087000;0,100000;
FIN;Finlande;GF0304;Administration pénitentiaire;0,196000;0,199000;0,201000;0,212000;0,213000;0,225000;0,235000;0,243000;0,244000;0,216000;0,222000;0,217000;0,210000;0,209000;0,205000;0,218000;0,218000;0,242000;0,226000;0,257000;0,265000;0,276000;
FIN;Finlande;GF0902;Enseignement secondaire;3,852000;4,097000;4,289000;4,320000;4,475000;4,697000;5,052000;5,223000;5,183000;5,452000;5,451000;5,564000;5,579000;5,875000;5,823000;5,513000;5,664000;5,961000;6,298000;6,428000;6,682000;7,101000;
FIN;Finlande;GF0409;Affaires économiques n.c.a.;0,244000;0,129000;0,165000;0,176000;0,168000;0,192000;0,327000;0,100000;0,121000;0,146000;0,147000;0,173000;0,141000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
FIN;Finlande;GF0205;Défense n.c.a.;0,072000;0,005000;0,012000;0,014000;0,014000;0,013000;0,072000;0,037000;0,028000;0,026000;0,031000;0,029000;0,028000;0,026000;0,023000;0,024000;0,020000;0,024000;0,026000;0,027000;0,027000;0,028000;
FIN;Finlande;GF0703;Services hospitaliers;3,935000;4,241000;4,460000;4,751000;4,958000;4,993000;5,321000;5,491000;5,651000;5,960000;6,392000;6,705000;6,659000;6,589000;6,782000;6,950000;7,281000;7,541000;7,865000;8,318000;8,594000;8,636000;
FIN;Finlande;GF0204;R et D concernant la défense;0,068000;0,060000;0,060000;0,059000;0,090000;0,042000;0,040000;0,064000;0,053000;0,042000;0,056000;0,050000;0,048000;0,048000;0,050000;0,052000;0,052000;0,050000;0,048000;0,048000;0,052000;0,053000;
FIN;Finlande;GF0801;Services récréatifs et sportifs;0,620000;0,688000;0,712000;0,691000;0,706000;0,764000;0,839000;0,840000;0,876000;0,889000;0,973000;0,970000;0,936000;1,023000;1,067000;1,190000;1,366000;1,419000;1,359000;1,367000;1,349000;1,848000;
FIN;Finlande;GF0101;Organes exécutifs et législatifs, affaires finan., fiscales et étrangères;2,226000;2,515000;2,463000;2,660000;2,763000;2,781000;2,979000;3,065000;2,982000;3,263000;3,210000;3,461000;3,357000;3,200000;3,354000;3,138000;3,489000;3,573000;3,983000;4,224000;4,038000;4,164000;
FIN;Finlande;GF0107;Opérations concernant la dette publique;3,205000;2,940000;2,831000;2,780000;2,774000;2,873000;2,991000;2,700000;2,847000;3,100000;3,272000;2,938000;2,940000;2,797000;2,672000;2,530000;2,433000;2,184000;1,732000;1,410000;1,617000;3,426000;
FIN;Finlande;GF0906;Services annexes à l'enseignement;0,025000;0,026000;0,025000;0,028000;0,031000;0,037000;0,040000;0,038000;0,058000;0,069000;0,076000;0,081000;0,081000;0,078000;0,081000;0,078000;0,076000;0,073000;0,051000;0,055000;0,082000;0,108000;
FIN;Finlande;GF0403;Combustibles et énergie;0,022000;0,025000;0,024000;0,026000;0,026000;0,039000;0,043000;0,044000;0,048000;0,064000;0,095000;0,158000;0,140000;0,304000;0,256000;0,353000;0,324000;0,330000;0,439000;0,357000;0,155000;0,184000;
FIN;Finlande;GF0702;Services ambulatoires;3,684000;3,900000;4,126000;4,441000;4,746000;5,125000;5,544000;5,871000;6,084000;6,515000;7,008000;7,216000;7,411000;6,928000;6,928000;7,048000;7,379000;7,651000;8,048000;8,569000;8,854000;9,425000;
FIN;Finlande;GF02;Défense nationale;1,930000;2,122000;2,350000;2,509000;2,458000;2,528000;2,790000;2,883000;2,905000;2,715000;2,992000;2,988000;2,863000;2,760000;2,887000;2,814000;2,782000;2,799000;3,321000;2,992000;3,239000;3,914000;
FIN;Finlande;GF0503;Lutte contre la pollution;0,092000;0,090000;0,089000;0,095000;0,101000;0,162000;0,145000;0,132000;0,133000;0,134000;0,138000;0,152000;0,162000;0,143000;0,174000;0,156000;0,158000;0,165000;0,177000;0,183000;0,194000;0,179000;
FIN;Finlande;GF09;Enseignement;9,060000;9,541000;9,871000;10,048000;10,317000;10,789000;11,308000;11,778000;12,302000;12,719000;12,868000;13,003000;13,117000;13,374000;13,468000;13,058000;13,349000;13,959000;14,464000;14,749000;15,411000;17,241000;
FIN;Finlande;GF0506;Protection de l'environnement n.c.a.;0,141000;0,153000;0,149000;0,150000;0,151000;0,148000;0,158000;0,184000;0,181000;0,140000;0,141000;0,136000;0,138000;0,119000;0,103000;0,109000;0,098000;0,092000;0,099000;0,103000;0,111000;0,121000;
FIN;Finlande;GF0201;Défense militaire;1,676000;1,941000;2,055000;2,261000;2,206000;2,300000;2,529000;2,583000;2,547000;2,317000;2,609000;2,700000;2,599000;2,721000;2,477000;2,577000;2,394000;2,617000;2,885000;2,654000;2,866000;2,852000;
FIN;Finlande;GF0303;Tribunaux;0,366000;0,383000;0,379000;0,390000;0,393000;0,411000;0,440000;0,478000;0,487000;0,455000;0,468000;0,481000;0,489000;0,488000;0,504000;0,544000;0,553000;0,617000;0,566000;0,573000;0,575000;0,620000;
FIN;Finlande;GF0408;RetD concernant les affaires économiques;0,894000;0,874000;0,884000;0,965000;0,966000;0,986000;1,026000;1,128000;1,156000;1,162000;1,203000;1,224000;1,167000;1,135000;1,089000;1,126000;1,118000;1,152000;1,947000;1,485000;1,465000;1,498000;
FIN;Finlande;GF0603;Alimentation en eau;0,015000;0,018000;0,016000;0,024000;0,030000;0,031000;0,028000;0,028000;0,030000;0,029000;0,025000;0,025000;0,026000;0,017000;0,016000;0,016000;0,016000;0,015000;0,022000;0,030000;0,037000;0,025000;
FIN;Finlande;GF1003;Survivants;1,167000;1,210000;1,254000;1,289000;1,305000;1,372000;1,388000;1,480000;1,458000;1,528000;1,582000;1,638000;1,662000;1,653000;1,514000;1,506000;1,535000;1,530000;1,552000;1,586000;1,652000;1,743000;
FIN;Finlande;GF07;Santé;9,189000;9,733000;10,284000;10,965000;11,530000;12,093000;13,014000;13,461000;13,788000;14,578000;15,502000;15,995000;16,163000;15,337000;15,575000;15,871000;16,576000;17,195000;18,280000;19,498000;20,077000;20,867000;
FIN;Finlande;GF0102;Aide économique extérieure;0,387000;0,388000;0,414000;0,480000;0,539000;0,557000;0,644000;0,712000;0,790000;0,829000;0,837000;0,885000;1,021000;0,942000;0,609000;0,569000;0,559000;0,580000;0,809000;0,681000;0,901000;0,709000;
FIN;Finlande;GF0908;Enseignement n.c.a.;0,238000;0,252000;0,252000;0,245000;0,248000;0,267000;0,294000;0,301000;0,325000;0,296000;0,287000;0,295000;0,288000;0,105000;0,120000;0,121000;0,127000;0,149000;0,164000;0,143000;0,163000;0,184000;
FIN;Finlande;GF0301;Services de police;0,810000;0,869000;0,877000;0,931000;0,889000;0,921000;0,999000;1,022000;1,122000;1,091000;1,127000;1,163000;1,107000;1,127000;1,161000;1,115000;1,152000;1,256000;1,262000;1,351000;1,455000;1,546000;
FIN;Finlande;GF0401;Tutelle de l'économie générale, des échanges et de l'emploi;1,080000;1,194000;1,153000;1,190000;1,357000;1,260000;1,374000;1,410000;1,407000;1,402000;1,380000;1,369000;1,466000;1,324000;1,192000;1,299000;1,399000;1,465000;2,039000;2,984000;2,059000;2,098000;
FIN;Finlande;GF06;Logement et développement collectif;0,576000;0,505000;0,484000;0,447000;0,485000;0,606000;0,774000;0,889000;0,916000;1,007000;0,868000;0,809000;0,813000;0,848000;0,667000;0,721000;0,695000;0,755000;0,769000;0,995000;1,068000;1,292000;
FIN;Finlande;GF1007;Exclusion sociale n.c.a.;0,569000;0,585000;0,840000;0,867000;0,935000;1,058000;1,204000;1,424000;1,480000;1,520000;1,646000;1,735000;1,799000;1,942000;2,481000;2,358000;2,302000;2,204000;2,296000;2,287000;2,499000;2,587000;
FIN;Finlande;GF0905;Enseignement non défini par niveau;0,386000;0,390000;0,400000;0,412000;0,432000;0,444000;0,407000;0,400000;0,421000;0,449000;0,485000;0,503000;0,526000;0,577000;0,601000;0,571000;0,557000;0,561000;0,591000;0,584000;0,597000;0,670000;
FIN;Finlande;GF0501;Gestion des déchets;0,115000;0,114000;0,118000;0,145000;0,168000;0,162000;0,162000;0,169000;0,066000;0,057000;0,058000;0,057000;0,059000;0,073000;0,073000;0,050000;0,054000;0,055000;0,054000;0,059000;0,061000;0,053000;
FIN;Finlande;GF04;Affaires économiques;7,294000;7,188000;7,471000;7,728000;8,043000;8,276000;9,007000;9,003000;9,132000;9,449000;9,779000;9,849000;10,131000;9,905000;9,667000;9,622000;9,713000;10,020000;12,290000;12,617000;11,960000;12,532000;
FIN;Finlande;GF1008;RetD dans le domaine de la protection sociale;0,040000;0,042000;0,040000;0,038000;0,037000;0,038000;0,043000;0,042000;0,045000;0,042000;0,065000;0,038000;0,035000;0,038000;0,034000;0,035000;0,050000;0,047000;0,044000;0,051000;0,058000;0,062000;
FIN;Finlande;GF1004;Famille et enfants;4,439000;4,525000;4,723000;4,920000;5,000000;5,276000;5,697000;5,894000;6,043000;6,336000;6,614000;6,791000;6,779000;6,895000;6,946000;6,944000;7,083000;7,397000;7,517000;7,786000;8,028000;9,484000;
FIN;Finlande;GF0606;Logement et équipements collectifs n.c.a.;0,077000;0,106000;0,112000;0,138000;0,167000;0,144000;0,168000;0,135000;0,153000;0,163000;0,169000;0,102000;0,050000;0,230000;0,238000;0,287000;0,306000;0,341000;0,370000;0,371000;0,381000;0,001000;
FIN;Finlande;GF0904;Enseignement supérieur;2,847000;2,917000;3,018000;3,136000;3,183000;3,314000;3,322000;3,579000;3,876000;3,959000;4,050000;3,972000;4,015000;3,956000;4,010000;3,960000;3,979000;4,051000;4,054000;4,115000;4,343000;4,473000;
FIN;Finlande;GF0705;RetD dans le domaine de la santé;0,331000;0,312000;0,324000;0,323000;0,340000;0,382000;0,384000;0,353000;0,346000;0,347000;0,296000;0,252000;0,243000;0,283000;0,284000;0,295000;0,253000;0,245000;0,266000;0,247000;0,265000;0,304000;
FIN;Finlande;GF03;Ordre et sécurité publics;1,852000;1,969000;1,987000;2,105000;2,121000;2,208000;2,415000;2,534000;2,730000;2,649000;2,734000;2,754000;2,658000;2,607000;2,563000;2,545000;2,586000;2,813000;2,754000;2,904000;3,077000;3,378000;
FIN;Finlande;GF0704;Services de santé publique;0,022000;0,023000;0,027000;0,030000;0,033000;0,036000;0,039000;0,041000;0,044000;0,044000;0,048000;0,048000;0,048000;0,045000;0,048000;0,068000;0,072000;0,077000;0,317000;0,496000;0,408000;0,442000;
FIN;Finlande;GF0701;Produits, appareils et matériels médicaux;0,868000;0,924000;1,027000;1,085000;1,104000;1,153000;1,299000;1,260000;1,245000;1,282000;1,323000;1,294000;1,332000;1,400000;1,440000;1,416000;1,497000;1,581000;1,683000;1,760000;1,844000;1,845000;
FIN;Finlande;GF0805;RetD dans le domaine des loisirs, de la culture et du culte;0,008000;0,008000;0,009000;0,009000;0,009000;0,009000;0,008000;0,009000;0,010000;0,009000;0,009000;0,004000;0,005000;0,004000;0,005000;0,005000;0,005000;0,005000;0,005000;0,008000;0,008000;0,008000;
FIN;Finlande;GF0106;Services généraux des administrations publiques n.c.a.;0,021000;0,024000;0,016000;0,016000;0,017000;0,036000;0,031000;0,024000;0,033000;0,015000;0,019000;0,009000;0,015000;0,011000;0,015000;0,020000;0,017000;0,032000;0,020000;0,027000;0,018000;0,051000;
GRC;Grèce;GF0305;RetD concernant l'ordre et la sécurité publics;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,006000;0,007000;
GRC;Grèce;GF0203;Aide militaire à des pays étrangers;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,005000;0,002000;0,002000;
GRC;Grèce;GF0903;Enseignement postsecondaire non supérieur;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,001000;0,026000;0,058000;
GRC;Grèce;GF0108;Transferts de caractère général entre administrations publiques;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
GRC;Grèce;GF0605;RetD dans le domaine du logement et des équipements collectifs;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,003000;
GRC;Grèce;GF0602;Équipements collectifs;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,002000;0,000000;0,001000;0,001000;0,000000;0,001000;0,001000;0,001000;0,003000;0,011000;0,014000;
