Année;Cde_Transaction;Transaction;Cde_Pays;Pays;Cde_Devise;Devise;Montant
2005;D614;Suppléments de cotisations sociales à la charge des ménages;AUT;Autriche;EUR;Euro;0,00
2005;D91B;Prélèvements sur le capital;AUT;Autriche;EUR;Euro;0,00
2005;D214I;Impôts généraux sur les ventes ou le chiffre d'affaires;AUT;Autriche;EUR;Euro;0,00
2005;D29B;Impôts sur l'utilisation d'actifs fixes;AUT;Autriche;EUR;Euro;0,00
2005;D2122A;Prélèvements sur les produits agricoles importés;AUT;Autriche;EUR;Euro;0,00
2005;D995C;Impôts sur le revenu dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2005;D2122B;Montants compensatoires monétaires prélevés à l'importation;AUT;Autriche;EUR;Euro;0,00
2005;D214B;Droits de timbre;AUT;Autriche;EUR;Euro;0,00
2005;D29F;Impôts sur les émissions polluantes;AUT;Autriche;EUR;Euro;0,00
2005;D214K;Droits sur les exportations et montants compensatoires monétaires prélevés à l'exportation;AUT;Autriche;EUR;Euro;0,00
2005;D611V;Cotisations sociales effectives volontaires des employeurs;AUT;Autriche;EUR;Euro;0,00
2005;D6142;Suppléments de cotisations autres que de pension à la charge des ménages;AUT;Autriche;EUR;Euro;0,00
2005;D995B;Autres impôts sur la production dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2005;D51C3;Autres impôts sur les gains de détention n.c.a.;AUT;Autriche;EUR;Euro;0,00
2005;D995FN;Cotisations sociales effectives à la charge des personnes n'occupant pas d'emploi dues non recouvrables;AUT;Autriche;EUR;Euro;0,00
2005;D29D;Impôts sur les transactions internationales;AUT;Autriche;EUR;Euro;0,00
2005;D51C2;Impôts sur les gains de détention des sociétés;AUT;Autriche;EUR;Euro;0,00
2005;D91C;Autres impôts en capital n.c.a.;AUT;Autriche;EUR;Euro;0,00
2005;D59C;Impôts sur la dépense;AUT;Autriche;EUR;Euro;0,00
2005;D995FE;Cotisations sociales effectives à la charge des salariés dues non recouvrables;AUT;Autriche;EUR;Euro;0,00
2005;D2122D;Impôts généraux sur les ventes;AUT;Autriche;EUR;Euro;0,00
2005;D61SC;Rémunération du service des régimes d'assurance sociale (-);AUT;Autriche;EUR;Euro;0,00
2005;D59E;Impôts sur les transactions internationales;AUT;Autriche;EUR;Euro;0,00
2005;D51C1;Impôts sur les gains de détention des personnes physiques ou des ménages;AUT;Autriche;EUR;Euro;0,00
2005;D995F;Cotisations sociales effectives à la charge des ménages dues non recouvrables;AUT;Autriche;EUR;Euro;0,00
2005;D995FS;Cotisations sociales effectives à la charge des travailleurs indépendants dues non recouvrables;AUT;Autriche;EUR;Euro;0,00
2005;D59A;Impôts courants sur le capital;AUT;Autriche;EUR;Euro;0,00
2005;D995G;Impôts en capital dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2005;D995D;Autres impôts courants dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2005;D2122F;Bénéfices des monopoles sur l'importation;AUT;Autriche;EUR;Euro;0,00
2005;D51D;Taxes sur les gains des loteries et des paris;AUT;Autriche;EUR;Euro;0,00
2005;D995;Transferts en capital des administrations publiques vers les secteurs concernés correspondant à des impôts et contributions sociales notifiés mais non susceptible d'être perçus;AUT;Autriche;EUR;Euro;0,00
2005;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;AUT;Autriche;EUR;Euro;4657,50
2005;D214E;Taxes sur les spectacles et divertissements;AUT;Autriche;EUR;Euro;85,31
2005;D214F;Taxes sur les loteries, les jeux et les paris;AUT;Autriche;EUR;Euro;325,65
2005;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;AUT;Autriche;EUR;Euro;16562,44
2005;D59;Autres impôts courants;AUT;Autriche;EUR;Euro;1977,56
2005;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;AUT;Autriche;EUR;Euro;104488,98
2005;D91A;Impôts sur les transferts en capital;AUT;Autriche;EUR;Euro;139,66
2005;D29C;Impôts sur la masse salariale ou les effectifs employés;AUT;Autriche;EUR;Euro;5892,12
2005;D61N;Cotisations sociales effectives des employeurs et des ménages;AUT;Autriche;EUR;Euro;35830,91
2005;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;AUT;Autriche;EUR;Euro;104242,03
2005;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;AUT;Autriche;EUR;Euro;9012,74
2005;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;AUT;Autriche;EUR;Euro;5766,12
2005;ODA;Total des recettes fiscales;AUT;Autriche;EUR;Euro;68658,07
2005;D214C;Impôts sur les opérations financières et les opérations en capital;AUT;Autriche;EUR;Euro;629,20
2005;D51;Impôts sur le revenu;AUT;Autriche;EUR;Euro;30395,44
2005;D214A;Droits d'accise et impôts de consommation;AUT;Autriche;EUR;Euro;6486,92
2005;D211;Taxes du type TVA;AUT;Autriche;EUR;Euro;19367,74
2005;D611;Cotisations sociales effectives à la charge des employeurs;AUT;Autriche;EUR;Euro;16562,44
2005;D214G;Taxes sur les primes d'assurance;AUT;Autriche;EUR;Euro;1007,87
2005;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;AUT;Autriche;EUR;Euro;19021,51
2005;D613;Cotisations sociales effectives à la charge des ménages;AUT;Autriche;EUR;Euro;19268,47
2005;D214H;Autres taxes sur des services déterminés;AUT;Autriche;EUR;Euro;319,41
2005;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;AUT;Autriche;EUR;Euro;1,68
2005;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;AUT;Autriche;EUR;Euro;2395,03
2005;D61;Cotisations sociales nettes;AUT;Autriche;EUR;Euro;38080,26
2005;D59F;Autres impôts courants n.c.a.;AUT;Autriche;EUR;Euro;1977,56
2005;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;AUT;Autriche;EUR;Euro;0,26
2005;D2121;Droits sur les importations;AUT;Autriche;EUR;Euro;1,43
2005;D214L;Autres impôts sur les produits n.c.a.;AUT;Autriche;EUR;Euro;6,88
2005;D2;Impôts sur la production et les importations;AUT;Autriche;EUR;Euro;36145,42
2005;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;AUT;Autriche;EUR;Euro;14364,01
2005;D51A;Impôts sur le revenu des personnes physiques ou des ménages non compris les gains de détention;AUT;Autriche;EUR;Euro;23946,90
2005;D29;Autres impôts sur la production;AUT;Autriche;EUR;Euro;7763,27
2005;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;AUT;Autriche;EUR;Euro;5766,12
2005;D612;Cotisations sociales imputées à la charge des employeurs;AUT;Autriche;EUR;Euro;2249,35
2005;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;AUT;Autriche;EUR;Euro;2262,47
2005;D613V;Cotisations sociales effectives volontaires des ménages;AUT;Autriche;EUR;Euro;246,95
2005;D51E;Autres impôts sur le revenu n.c.a.;AUT;Autriche;EUR;Euro;682,42
2005;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;AUT;Autriche;EUR;Euro;106738,33
2005;D29H;Autres impôts sur la production n.c.a.;AUT;Autriche;EUR;Euro;1211,31
2005;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;AUT;Autriche;EUR;Euro;23946,90
2005;D5;Impôts courants sur le revenu, le patrimoine, etc.;AUT;Autriche;EUR;Euro;32372,99
2005;D2122E;Impôts sur des services déterminés;AUT;Autriche;EUR;Euro;0,26
2005;D91;Impôts en capital;AUT;Autriche;EUR;Euro;139,66
2005;D29G;Sous-compensation de la TVA (régime forfaitaire);AUT;Autriche;EUR;Euro;53,18
2005;D214D;Taxes à l'immatriculation des véhicules;AUT;Autriche;EUR;Euro;151,50
2005;D29A;Impôts sur les terrains, bâtiments et autres constructions;AUT;Autriche;EUR;Euro;606,64
2005;D21;Impôts sur les produits;AUT;Autriche;EUR;Euro;28382,16
2006;D995;Transferts en capital des administrations publiques vers les secteurs concernés correspondant à des impôts et contributions sociales notifiés mais non susceptible d'être perçus;AUT;Autriche;EUR;Euro;0,00
2006;D51D;Taxes sur les gains des loteries et des paris;AUT;Autriche;EUR;Euro;0,00
2006;D995FS;Cotisations sociales effectives à la charge des travailleurs indépendants dues non recouvrables;AUT;Autriche;EUR;Euro;0,00
2006;D59A;Impôts courants sur le capital;AUT;Autriche;EUR;Euro;0,00
2006;D995G;Impôts en capital dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2006;D995D;Autres impôts courants dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2006;D2122F;Bénéfices des monopoles sur l'importation;AUT;Autriche;EUR;Euro;0,00
2006;D59E;Impôts sur les transactions internationales;AUT;Autriche;EUR;Euro;0,00
2006;D51C1;Impôts sur les gains de détention des personnes physiques ou des ménages;AUT;Autriche;EUR;Euro;0,00
2006;D995F;Cotisations sociales effectives à la charge des ménages dues non recouvrables;AUT;Autriche;EUR;Euro;0,00
2006;D2122D;Impôts généraux sur les ventes;AUT;Autriche;EUR;Euro;0,00
2006;D61SC;Rémunération du service des régimes d'assurance sociale (-);AUT;Autriche;EUR;Euro;0,00
2006;D995FE;Cotisations sociales effectives à la charge des salariés dues non recouvrables;AUT;Autriche;EUR;Euro;0,00
2006;D59C;Impôts sur la dépense;AUT;Autriche;EUR;Euro;0,00
2006;D29D;Impôts sur les transactions internationales;AUT;Autriche;EUR;Euro;0,00
2006;D51C2;Impôts sur les gains de détention des sociétés;AUT;Autriche;EUR;Euro;0,00
2006;D91C;Autres impôts en capital n.c.a.;AUT;Autriche;EUR;Euro;0,00
2006;D995C;Impôts sur le revenu dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2006;D2122B;Montants compensatoires monétaires prélevés à l'importation;AUT;Autriche;EUR;Euro;0,00
2006;D214B;Droits de timbre;AUT;Autriche;EUR;Euro;0,00
2006;D29F;Impôts sur les émissions polluantes;AUT;Autriche;EUR;Euro;0,00
2006;D214K;Droits sur les exportations et montants compensatoires monétaires prélevés à l'exportation;AUT;Autriche;EUR;Euro;0,00
2006;D995B;Autres impôts sur la production dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2006;D611V;Cotisations sociales effectives volontaires des employeurs;AUT;Autriche;EUR;Euro;0,00
2006;D6142;Suppléments de cotisations autres que de pension à la charge des ménages;AUT;Autriche;EUR;Euro;0,00
2006;D51C3;Autres impôts sur les gains de détention n.c.a.;AUT;Autriche;EUR;Euro;0,00
2006;D995FN;Cotisations sociales effectives à la charge des personnes n'occupant pas d'emploi dues non recouvrables;AUT;Autriche;EUR;Euro;0,00
2006;D2122A;Prélèvements sur les produits agricoles importés;AUT;Autriche;EUR;Euro;0,00
2006;D214I;Impôts généraux sur les ventes ou le chiffre d'affaires;AUT;Autriche;EUR;Euro;0,00
2006;D29B;Impôts sur l'utilisation d'actifs fixes;AUT;Autriche;EUR;Euro;0,00
2006;D614;Suppléments de cotisations sociales à la charge des ménages;AUT;Autriche;EUR;Euro;0,00
2006;D91B;Prélèvements sur le capital;AUT;Autriche;EUR;Euro;0,00
2006;D995A;Impôts sur les produits dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2006;D59B;Impôts de capitation;AUT;Autriche;EUR;Euro;0,00
2006;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;AUT;Autriche;EUR;Euro;0,00
2006;D214J;Bénéfices des monopoles fiscaux;AUT;Autriche;EUR;Euro;0,00
2006;D59D;Paiements effectués par les ménages en vue de l’obtention de licences;AUT;Autriche;EUR;Euro;0,00
2006;D51C;Impôts sur les gains de détention;AUT;Autriche;EUR;Euro;0,00
2006;D6141;Suppléments de cotisations de pension à la charge des ménages;AUT;Autriche;EUR;Euro;0,00
2006;D995E;Cotisations sociales effectives à la charge des employeurs dues non recouvrables;AUT;Autriche;EUR;Euro;0,00
2006;D2122C;Droits d'accise;AUT;Autriche;EUR;Euro;0,00
2006;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;AUT;Autriche;EUR;Euro;4908,38
2006;D214D;Taxes à l'immatriculation des véhicules;AUT;Autriche;EUR;Euro;150,59
2006;D29A;Impôts sur les terrains, bâtiments et autres constructions;AUT;Autriche;EUR;Euro;613,64
2006;D21;Impôts sur les produits;AUT;Autriche;EUR;Euro;29028,85
2006;D29G;Sous-compensation de la TVA (régime forfaitaire);AUT;Autriche;EUR;Euro;22,60
2006;D2122E;Impôts sur des services déterminés;AUT;Autriche;EUR;Euro;0,12
2006;D91;Impôts en capital;AUT;Autriche;EUR;Euro;131,89
2006;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;AUT;Autriche;EUR;Euro;25211,59
2006;D5;Impôts courants sur le revenu, le patrimoine, etc.;AUT;Autriche;EUR;Euro;33935,10
2006;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;AUT;Autriche;EUR;Euro;2359,78
2006;D613V;Cotisations sociales effectives volontaires des ménages;AUT;Autriche;EUR;Euro;272,94
2006;D51E;Autres impôts sur le revenu n.c.a.;AUT;Autriche;EUR;Euro;716,46
2006;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;AUT;Autriche;EUR;Euro;110679,67
2006;D29H;Autres impôts sur la production n.c.a.;AUT;Autriche;EUR;Euro;1222,61
2006;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;AUT;Autriche;EUR;Euro;5963,71
2006;D612;Cotisations sociales imputées à la charge des employeurs;AUT;Autriche;EUR;Euro;2189,50
2006;D29;Autres impôts sur la production;AUT;Autriche;EUR;Euro;8013,51
2006;D51A;Impôts sur le revenu des personnes physiques ou des ménages non compris les gains de détention;AUT;Autriche;EUR;Euro;25211,59
2006;D59F;Autres impôts courants n.c.a.;AUT;Autriche;EUR;Euro;2043,35
2006;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;AUT;Autriche;EUR;Euro;0,12
2006;D2;Impôts sur la production et les importations;AUT;Autriche;EUR;Euro;37042,36
2006;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;AUT;Autriche;EUR;Euro;14938,89
2006;D2121;Droits sur les importations;AUT;Autriche;EUR;Euro;0,07
2006;D214L;Autres impôts sur les produits n.c.a.;AUT;Autriche;EUR;Euro;6,89
2006;D214G;Taxes sur les primes d'assurance;AUT;Autriche;EUR;Euro;1031,09
2006;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;AUT;Autriche;EUR;Euro;19847,28
2006;D613;Cotisations sociales effectives à la charge des ménages;AUT;Autriche;EUR;Euro;20120,22
2006;D214H;Autres taxes sur des services déterminés;AUT;Autriche;EUR;Euro;378,09
2006;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;AUT;Autriche;EUR;Euro;0,19
2006;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;AUT;Autriche;EUR;Euro;2548,60
2006;D61;Cotisations sociales nettes;AUT;Autriche;EUR;Euro;39570,31
2006;D211;Taxes du type TVA;AUT;Autriche;EUR;Euro;19687,72
2006;D611;Cotisations sociales effectives à la charge des employeurs;AUT;Autriche;EUR;Euro;17260,59
2006;D51;Impôts sur le revenu;AUT;Autriche;EUR;Euro;31891,76
2006;D214A;Droits d'accise et impôts de consommation;AUT;Autriche;EUR;Euro;6475,14
2006;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;AUT;Autriche;EUR;Euro;5963,71
2006;ODA;Total des recettes fiscales;AUT;Autriche;EUR;Euro;71109,35
2006;D214C;Impôts sur les opérations financières et les opérations en capital;AUT;Autriche;EUR;Euro;764,09
2006;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;AUT;Autriche;EUR;Euro;9340,94
2006;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;AUT;Autriche;EUR;Euro;108217,22
2006;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;AUT;Autriche;EUR;Euro;108490,16
2006;D91A;Impôts sur les transferts en capital;AUT;Autriche;EUR;Euro;131,89
2006;D29C;Impôts sur la masse salariale ou les effectifs employés;AUT;Autriche;EUR;Euro;6154,66
2006;D61N;Cotisations sociales effectives des employeurs et des ménages;AUT;Autriche;EUR;Euro;37380,81
2006;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;AUT;Autriche;EUR;Euro;17260,59
2006;D59;Autres impôts courants;AUT;Autriche;EUR;Euro;2043,35
2006;D214E;Taxes sur les spectacles et divertissements;AUT;Autriche;EUR;Euro;96,64
2006;D214F;Taxes sur les loteries, les jeux et les paris;AUT;Autriche;EUR;Euro;438,40
2007;D2122C;Droits d'accise;AUT;Autriche;EUR;Euro;0,00
2007;D51C;Impôts sur les gains de détention;AUT;Autriche;EUR;Euro;0,00
2007;D6141;Suppléments de cotisations de pension à la charge des ménages;AUT;Autriche;EUR;Euro;0,00
2007;D995E;Cotisations sociales effectives à la charge des employeurs dues non recouvrables;AUT;Autriche;EUR;Euro;0,00
2007;D59B;Impôts de capitation;AUT;Autriche;EUR;Euro;0,00
2007;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;AUT;Autriche;EUR;Euro;0,00
2007;D214J;Bénéfices des monopoles fiscaux;AUT;Autriche;EUR;Euro;0,00
2007;D59D;Paiements effectués par les ménages en vue de l’obtention de licences;AUT;Autriche;EUR;Euro;0,00
2007;D995A;Impôts sur les produits dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2007;D614;Suppléments de cotisations sociales à la charge des ménages;AUT;Autriche;EUR;Euro;0,00
2007;D91B;Prélèvements sur le capital;AUT;Autriche;EUR;Euro;0,00
2007;D214I;Impôts généraux sur les ventes ou le chiffre d'affaires;AUT;Autriche;EUR;Euro;0,00
2007;D29B;Impôts sur l'utilisation d'actifs fixes;AUT;Autriche;EUR;Euro;0,00
2007;D2122A;Prélèvements sur les produits agricoles importés;AUT;Autriche;EUR;Euro;0,00
2007;D995C;Impôts sur le revenu dus non recouvrables;AUT;Autriche;EUR;Euro;0,00
2007;D2122B;Montants compensatoires monétaires prélevés à l'importation;AUT;Autriche;EUR;Euro;0,00
2007;D214B;Droits de timbre;AUT;Autriche;EUR;Euro;0,00
2007;D29F;Impôts sur les émissions polluantes;AUT;Autriche;EUR;Euro;0,00
2007;D214K;Droits sur les exportations et montants compensatoires monétaires prélevés à l'exportation;AUT;Autriche;EUR;Euro;0,00
2007;D611V;Cotisations sociales effectives volontaires des employeurs;AUT;Autriche;EUR;Euro;0,00
2007;D6142;Suppléments de cotisations autres que de pension à la charge des ménages;AUT;Autriche;EUR;Euro;0,00
